Campaign_ID,Campaign_Name,Brand,Product_Category,Influencer_ID,Influencer,Influencer_Type,Platform,Audience_Group,Campaign_Date,Followers,Reach,Impressions,Likes,Comments,Shares,Clicks,Conversions,Spend,Revenue,Total_Engagement,Engagement_Rate,ROI,Conversion_Rate,Cost_Per_Engagement
CMP07032,Campaign_7032,Adidas,Food,INF107,Influencer_147,Mega,X,Adults,2024-06-30,2694745,2509124,4564480,193175,19795,7997,482586,100212,367940,867064,220967,8.81,135.65,20.77,1.67
CMP07033,Campaign_7033,Adidas,Electronics,INF188,Influencer_208,Mega,TikTok,Adults,2025-05-09,2810403,2164653,4222691,208729,27719,10615,234127,64157,230265,693474,247063,11.41,201.16,27.4,0.93
CMP07034,Campaign_7034,Samsung,Food,INF255,Influencer_129,Mega,YouTube,Adults,2024-04-14,1640654,1621217,2784109,141651,20159,11483,19567,3555,488458,733704,173293,10.69,50.21,18.17,2.82
CMP07035,Campaign_7035,Adidas,Fashion,INF275,Influencer_259,Mega,Facebook,Gen Z,2024-05-21,1201496,293552,330930,33353,4884,47,33753,939,386958,976576,38284,13.04,152.37,2.78,10.11
CMP07036,Campaign_7036,Apple,Travel,INF135,Influencer_71,Mega,YouTube,Professionals,2025-07-29,4809222,1150076,1847313,70597,11128,4795,183500,20333,49771,78174,86520,7.52,57.07,11.08,0.58
CMP07037,Campaign_7037,Boat,Travel,INF020,Influencer_264,Mega,X,Professionals,2025-08-24,4146968,1819608,2278274,69820,9713,3252,66363,2215,492164,545271,82785,4.55,10.79,3.34,5.95
CMP07038,Campaign_7038,Sony,Fashion,INF032,Influencer_278,Macro,Facebook,Professionals,2024-08-11,293116,65467,77638,7520,969,504,6023,1548,248995,314437,8993,13.74,26.28,25.7,27.69
CMP07039,Campaign_7039,Sony,Travel,INF230,Influencer_210,Mega,YouTube,Adults,2024-08-25,4697259,1868326,2050273,148831,16391,13388,78867,10743,428227,1326393,178610,9.56,209.74,13.62,2.4
CMP07040,Campaign_7040,Adidas,Fitness,INF189,Influencer_70,Mega,YouTube,Millennials,2024-11-25,4962511,1958682,2962450,57157,5704,3095,320194,7807,481203,626578,65956,3.37,30.21,2.44,7.3
CMP07041,Campaign_7041,Mamaearth,Electronics,INF223,Influencer_249,Mega,TikTok,Gen Z,2025-12-08,1437334,1129945,1756165,80972,10059,4003,10553,1989,107020,92221,95034,8.41,-13.83,18.85,1.13
CMP07042,Campaign_7042,Apple,Fitness,INF161,Influencer_86,Mega,Facebook,Adults,2024-12-12,3055876,2751837,3427628,86133,10892,1734,374686,55698,457567,705874,98759,3.59,54.27,14.87,4.63
CMP07043,Campaign_7043,Mamaearth,Electronics,INF105,Influencer_152,Mega,X,Adults,2025-05-13,1287751,544831,825126,13227,863,69,35522,3177,458669,1170216,14159,2.6,155.13,8.94,32.39
CMP07044,Campaign_7044,Zara,Gaming,INF005,Influencer_275,Macro,X,Adults,2025-01-28,126771,35708,61907,2082,143,115,3220,372,75059,222566,2340,6.55,196.52,11.55,32.08
CMP07045,Campaign_7045,Puma,Fashion,INF023,Influencer_252,Mega,YouTube,Millennials,2025-01-31,3363910,690873,827179,55520,5181,5395,117468,13665,390602,916990,66096,9.57,134.76,11.63,5.91
CMP07046,Campaign_7046,Adidas,Food,INF089,Influencer_203,Mega,YouTube,Gen Z,2024-12-24,1848001,993459,1229580,57267,2401,4544,86049,13052,24567,37086,64212,6.46,50.96,15.17,0.38
CMP07047,Campaign_7047,Zara,Beauty,INF046,Influencer_275,Mega,YouTube,Professionals,2024-12-11,3576750,793846,881516,50917,8045,3276,21341,4307,292700,291644,62238,7.84,-0.36,20.18,4.7
CMP07048,Campaign_7048,Zara,Beauty,INF003,Influencer_204,Mega,TikTok,Adults,2025-01-15,1242638,910271,1484424,81125,9267,8038,142953,16375,453805,1322504,98430,10.81,191.43,11.45,4.61
CMP07049,Campaign_7049,Sony,Fashion,INF200,Influencer_269,Mega,Instagram,Adults,2025-11-26,4789779,1771659,2901200,133286,17736,8012,90959,9807,416937,1246330,159034,8.98,198.93,10.78,2.62
CMP07050,Campaign_7050,Nykaa,Gaming,INF149,Influencer_247,Macro,Instagram,Millennials,2025-08-30,458360,173470,334778,16067,3039,607,31915,5207,70646,129128,19713,11.36,82.78,16.32,3.58
CMP07051,Campaign_7051,Boat,Travel,INF157,Influencer_129,Mega,Instagram,Gen Z,2025-06-29,1045584,310833,552896,5377,148,25,45054,10086,406958,1177678,5550,1.79,189.39,22.39,73.33
CMP07052,Campaign_7052,Mamaearth,Gaming,INF170,Influencer_225,Macro,TikTok,Professionals,2024-04-19,583976,247457,436396,3006,156,157,34213,9866,313123,762945,3319,1.34,143.66,28.84,94.34
CMP07053,Campaign_7053,Samsung,Travel,INF133,Influencer_50,Mega,YouTube,Millennials,2025-09-04,1098902,735328,941549,51680,4100,3885,88515,6423,498397,1213543,59665,8.11,143.49,7.26,8.35
CMP07054,Campaign_7054,Puma,Fitness,INF080,Influencer_139,Mega,X,Professionals,2024-11-27,3563859,2508214,3418127,87552,12263,8311,298503,42145,220580,677437,108126,4.31,207.12,14.12,2.04
CMP07055,Campaign_7055,Puma,Food,INF060,Influencer_24,Mega,TikTok,Adults,2024-09-19,1260039,702672,892038,25930,2700,37,95931,14680,52007,97495,28667,4.08,87.47,15.3,1.81
CMP07056,Campaign_7056,Adidas,Food,INF011,Influencer_72,Mega,X,Adults,2024-11-20,4569036,2576925,3138267,291669,21758,11553,487742,143552,300119,934512,324980,12.61,211.38,29.43,0.92
CMP07057,Campaign_7057,Samsung,Fashion,INF198,Influencer_285,Macro,YouTube,Professionals,2025-03-28,935530,497409,729284,16744,2122,1182,6146,147,418296,666242,20048,4.03,59.28,2.39,20.86
CMP07058,Campaign_7058,Mamaearth,Fitness,INF152,Influencer_125,Mega,TikTok,Millennials,2025-09-18,2125475,2003647,2922696,176704,30652,17488,65934,9394,135292,160011,224844,11.22,18.27,14.25,0.6
CMP07059,Campaign_7059,Nike,Electronics,INF155,Influencer_248,Mega,Instagram,Millennials,2025-06-17,4484603,959352,1801152,115090,11404,9898,79741,20404,88867,263863,136392,14.22,196.92,25.59,0.65
CMP07060,Campaign_7060,Nykaa,Beauty,INF072,Influencer_270,Mega,X,Adults,2024-05-28,3437476,1387307,1783378,123118,14026,1802,190785,18602,274139,908783,138946,10.02,231.5,9.75,1.97
CMP07061,Campaign_7061,Zara,Travel,INF020,Influencer_136,Mega,TikTok,Millennials,2025-03-13,1209085,873360,1079261,83724,10572,215,57189,4089,183366,603129,94511,10.82,228.92,7.15,1.94
CMP07062,Campaign_7062,Apple,Fitness,INF200,Influencer_38,Mega,Facebook,Millennials,2025-09-15,1620095,1561339,2553850,98777,15208,8541,146024,21567,238328,526530,122526,7.85,120.93,14.77,1.95
CMP07063,Campaign_7063,Zara,Travel,INF126,Influencer_236,Macro,TikTok,Millennials,2024-09-13,638333,517772,530739,43267,93,3598,43775,3741,260395,566326,46958,9.07,117.49,8.55,5.55
CMP07064,Campaign_7064,Sony,Travel,INF190,Influencer_92,Mega,Instagram,Professionals,2024-05-15,4122925,2732863,5137240,246831,22914,11032,486352,100846,394630,1058427,280777,10.27,168.21,20.74,1.41
CMP07065,Campaign_7065,Mamaearth,Gaming,INF276,Influencer_207,Mega,Facebook,Adults,2025-03-08,4487610,997205,1027688,66478,3419,5485,38988,7626,140370,118091,75382,7.56,-15.87,19.56,1.86
CMP07066,Campaign_7066,Zara,Fitness,INF059,Influencer_133,Macro,YouTube,Adults,2024-05-07,150172,82928,140290,6621,1114,337,10847,2322,176840,354625,8072,9.73,100.53,21.41,21.91
CMP07067,Campaign_7067,Nykaa,Fitness,INF195,Influencer_264,Mega,Facebook,Adults,2025-06-20,2952908,938652,1198604,60867,5167,323,100730,5234,262488,475197,66357,7.07,81.04,5.2,3.96
CMP07068,Campaign_7068,Boat,Beauty,INF239,Influencer_6,Mega,Instagram,Professionals,2025-09-07,3793881,2077629,3132574,211992,10915,440,142893,20222,147768,414986,223347,10.75,180.84,14.15,0.66
CMP07069,Campaign_7069,Apple,Gaming,INF106,Influencer_211,Macro,X,Millennials,2024-10-29,269621,204783,300680,21615,926,845,34790,811,22458,23080,23386,11.42,2.77,2.33,0.96
CMP07070,Campaign_7070,Nike,Fitness,INF119,Influencer_100,Mega,TikTok,Millennials,2025-02-07,1374810,1030053,1180001,13468,1570,519,58381,12054,371317,1265886,15557,1.51,240.92,20.65,23.87
CMP07071,Campaign_7071,Mamaearth,Gaming,INF090,Influencer_3,Macro,TikTok,Gen Z,2025-04-19,404946,375060,420972,32499,1450,2017,57195,8583,204415,461977,35966,9.59,126.0,15.01,5.68
CMP07072,Campaign_7072,Apple,Food,INF136,Influencer_175,Mega,Facebook,Millennials,2024-11-28,1657085,1513233,2753644,176337,4124,14701,237286,44069,19280,40022,195162,12.9,107.58,18.57,0.1
CMP07073,Campaign_7073,Sony,Fitness,INF219,Influencer_98,Mega,X,Gen Z,2024-06-17,2763784,1396138,1402028,75597,2830,6359,195808,43482,91720,98139,84786,6.07,7.0,22.21,1.08
CMP07074,Campaign_7074,Adidas,Beauty,INF002,Influencer_227,Mega,Instagram,Millennials,2024-11-25,1648964,1172599,2022077,112931,22132,10069,27537,3906,50639,149238,145132,12.38,194.71,14.18,0.35
CMP07075,Campaign_7075,Zara,Food,INF239,Influencer_92,Mega,Instagram,Millennials,2024-03-29,1913497,1683765,3280212,88881,1829,5866,263241,61190,377346,428602,96576,5.74,13.58,23.24,3.91
CMP07076,Campaign_7076,Samsung,Beauty,INF285,Influencer_166,Mega,YouTube,Professionals,2024-01-17,2157698,635208,674238,47955,1154,1063,20859,4837,265958,895140,50172,7.9,236.57,23.19,5.3
CMP07077,Campaign_7077,Adidas,Travel,INF086,Influencer_294,Mega,YouTube,Adults,2024-11-04,1977300,683983,1024438,61358,1411,5756,82228,5450,97866,259497,68525,10.02,165.16,6.63,1.43
CMP07078,Campaign_7078,Boat,Electronics,INF289,Influencer_46,Mega,Instagram,Gen Z,2025-10-15,1467634,458031,521732,40500,7031,735,5477,176,412892,1391379,48266,10.54,236.98,3.21,8.55
CMP07079,Campaign_7079,Nike,Fitness,INF231,Influencer_297,Mega,X,Professionals,2025-06-21,3577458,2430646,3038595,38450,3761,2413,278574,20079,359505,650612,44624,1.84,80.97,7.21,8.06
CMP07080,Campaign_7080,Puma,Food,INF196,Influencer_160,Mega,YouTube,Gen Z,2024-12-13,2589116,887543,1295248,31756,1091,1252,172320,8970,25960,83407,34099,3.84,221.29,5.21,0.76
CMP07081,Campaign_7081,Apple,Fashion,INF052,Influencer_299,Mega,YouTube,Gen Z,2024-08-18,2534939,736365,1376127,22191,1938,1898,116405,11926,410545,1142723,26027,3.53,178.34,10.25,15.77
CMP07082,Campaign_7082,Nykaa,Fitness,INF184,Influencer_92,Mega,Instagram,Adults,2024-12-26,2726459,1067352,1651527,75650,12608,647,31633,8214,228988,620007,88905,8.33,170.76,25.97,2.58
CMP07083,Campaign_7083,Adidas,Beauty,INF296,Influencer_284,Mega,X,Professionals,2025-07-09,3205451,2557213,4932958,47778,2334,2372,124218,31014,128269,238358,52484,2.05,85.83,24.97,2.44
CMP07084,Campaign_7084,Apple,Fashion,INF280,Influencer_241,Mega,YouTube,Professionals,2025-05-11,3037318,2605940,3654837,178125,14133,16077,441678,43181,217808,257049,208335,7.99,18.02,9.78,1.05
CMP07085,Campaign_7085,Sony,Electronics,INF017,Influencer_74,Macro,Instagram,Adults,2025-01-22,984197,310517,554214,21497,1248,1700,38745,1702,389849,836655,24445,7.87,114.61,4.39,15.95
CMP07086,Campaign_7086,Nike,Fashion,INF225,Influencer_187,Macro,Instagram,Adults,2024-01-17,225544,95575,132385,10611,166,316,9102,1196,106948,237171,11093,11.61,121.76,13.14,9.64
CMP07087,Campaign_7087,Adidas,Beauty,INF075,Influencer_39,Macro,X,Adults,2024-02-13,487233,485481,934769,5701,722,68,96289,1120,252623,357287,6491,1.34,41.43,1.16,38.92
CMP07088,Campaign_7088,Sony,Fitness,INF023,Influencer_88,Mega,Facebook,Millennials,2024-11-11,1822756,438866,486454,16921,1540,239,84625,22823,379899,709118,18700,4.26,86.66,26.97,20.32
CMP07089,Campaign_7089,Adidas,Beauty,INF148,Influencer_81,Mega,X,Gen Z,2025-04-05,1626453,1515500,1912551,54241,6093,1198,137169,18962,476718,1213273,61532,4.06,154.51,13.82,7.75
CMP07090,Campaign_7090,Mamaearth,Fitness,INF036,Influencer_185,Mega,TikTok,Gen Z,2024-01-20,3860314,2812113,3995835,184057,3219,4331,345892,15362,445362,1552365,191607,6.81,248.56,4.44,2.32
CMP07091,Campaign_7091,Puma,Food,INF219,Influencer_47,Mega,Facebook,Professionals,2024-12-23,2191656,1527270,3047260,65369,10181,5302,40421,6705,148751,271727,80852,5.29,82.67,16.59,1.84
CMP07092,Campaign_7092,Samsung,Fitness,INF052,Influencer_297,Mega,TikTok,Adults,2025-08-05,3767812,2441024,3998149,252832,26390,13792,211801,3929,223862,507134,293014,12.0,126.54,1.86,0.76
CMP07093,Campaign_7093,Nykaa,Travel,INF062,Influencer_125,Mega,Facebook,Professionals,2025-11-23,3181206,1397248,2577390,159041,4677,13629,158725,21329,119190,99473,177347,12.69,-16.54,13.44,0.67
CMP07094,Campaign_7094,Nike,Fitness,INF123,Influencer_199,Mega,TikTok,Gen Z,2024-08-30,2156707,1057835,1738525,64006,11020,5263,73609,6009,494113,1163399,80289,7.59,135.45,8.16,6.15
CMP07095,Campaign_7095,Adidas,Electronics,INF118,Influencer_141,Mega,YouTube,Gen Z,2025-07-18,1003346,958936,1552264,62166,4717,5166,138069,24039,404799,1084267,72049,7.51,167.85,17.41,5.62
CMP07096,Campaign_7096,Zara,Food,INF100,Influencer_206,Mega,TikTok,Professionals,2024-10-06,1186975,765273,1309664,13486,1236,44,113194,23891,189208,498699,14766,1.93,163.57,21.11,12.81
CMP07097,Campaign_7097,Nike,Beauty,INF036,Influencer_38,Mega,TikTok,Millennials,2025-11-20,1246589,712558,1422261,39632,5631,2352,106454,28466,370588,631767,47615,6.68,70.48,26.74,7.78
CMP07098,Campaign_7098,Samsung,Food,INF171,Influencer_119,Mega,TikTok,Millennials,2024-05-10,3602322,1678191,2489476,198614,6491,6235,243388,37909,181350,446452,211340,12.59,146.18,15.58,0.86
CMP07099,Campaign_7099,Sony,Travel,INF003,Influencer_165,Mega,X,Millennials,2024-02-20,1306106,449616,489481,12308,743,555,29202,6725,213940,724102,13606,3.03,238.46,23.03,15.72
CMP07100,Campaign_7100,Nike,Beauty,INF210,Influencer_44,Mega,X,Adults,2025-04-30,4926801,2516838,3151232,203745,15695,18382,231772,56034,30164,98809,237822,9.45,227.57,24.18,0.13
CMP07101,Campaign_7101,Sony,Fashion,INF092,Influencer_154,Mega,Facebook,Adults,2025-05-11,3450494,1803213,2376288,87573,8566,491,144432,26532,311894,950037,96630,5.36,204.6,18.37,3.23
CMP07102,Campaign_7102,Zara,Gaming,INF241,Influencer_102,Mega,X,Adults,2024-12-10,2935134,662950,1263158,28926,3919,681,38119,3839,491067,1016955,33526,5.06,107.09,10.07,14.65
CMP07103,Campaign_7103,Boat,Travel,INF027,Influencer_13,Mega,Instagram,Gen Z,2024-10-13,1733596,1689826,2952257,55281,2941,1315,92810,21223,282062,642656,59537,3.52,127.84,22.87,4.74
CMP07104,Campaign_7104,Nykaa,Fashion,INF158,Influencer_233,Macro,X,Millennials,2024-09-21,949004,380045,681756,16000,1466,1375,61518,1565,364866,631545,18841,4.96,73.09,2.54,19.37
CMP07105,Campaign_7105,Samsung,Food,INF094,Influencer_217,Mega,TikTok,Professionals,2025-04-08,1057158,1004914,1398206,57108,3087,2055,53818,12960,167147,540428,62250,6.19,223.32,24.08,2.69
CMP07106,Campaign_7106,Nykaa,Travel,INF197,Influencer_157,Macro,YouTube,Adults,2025-09-30,497574,203923,266670,3301,266,241,7082,616,184342,267351,3808,1.87,45.03,8.7,48.41
CMP07107,Campaign_7107,Zara,Fitness,INF024,Influencer_293,Macro,Instagram,Gen Z,2025-01-09,140647,88045,141808,1845,88,110,6297,713,78993,169631,2043,2.32,114.74,11.32,38.67
CMP07108,Campaign_7108,Samsung,Electronics,INF207,Influencer_219,Macro,Instagram,Millennials,2025-02-22,100125,33656,58106,2746,416,183,5411,689,275593,959640,3345,9.94,248.21,12.73,82.39
CMP07109,Campaign_7109,Nike,Fashion,INF113,Influencer_229,Macro,X,Gen Z,2025-10-31,960969,274293,496013,7651,126,109,15334,488,270106,541702,7886,2.88,100.55,3.18,34.25
CMP07110,Campaign_7110,Sony,Fashion,INF267,Influencer_127,Macro,Facebook,Adults,2025-01-30,408436,113894,212677,10407,1520,626,11343,1994,421240,1461523,12553,11.02,246.96,17.58,33.56
CMP07111,Campaign_7111,Mamaearth,Travel,INF150,Influencer_231,Mega,Instagram,Adults,2025-09-23,4915900,2229596,4181100,30089,3892,1507,11446,2940,499646,472241,35488,1.59,-5.48,25.69,14.08
CMP07112,Campaign_7112,Adidas,Food,INF159,Influencer_26,Mega,Facebook,Gen Z,2024-11-23,3249162,1333639,2491160,54266,4501,4519,167708,927,248177,343868,63286,4.75,38.56,0.55,3.92
CMP07113,Campaign_7113,Nykaa,Electronics,INF181,Influencer_67,Macro,Facebook,Professionals,2025-09-13,460720,183559,262312,6802,962,505,12374,2870,288748,573778,8269,4.5,98.71,23.19,34.92
CMP07114,Campaign_7114,Samsung,Electronics,INF275,Influencer_202,Mega,YouTube,Adults,2025-01-09,4987094,2403832,3324747,116584,8903,10152,90173,11750,491133,1041597,135639,5.64,112.08,13.03,3.62
CMP07115,Campaign_7115,Samsung,Travel,INF202,Influencer_20,Mega,Instagram,Millennials,2024-12-31,1013497,265005,383575,12230,1500,741,28266,7498,388154,457566,14471,5.46,17.88,26.53,26.82
CMP07116,Campaign_7116,Nike,Beauty,INF106,Influencer_176,Mega,Instagram,Millennials,2024-08-23,3238618,1800804,2159021,194102,32777,4120,309164,47798,436416,422284,230999,12.83,-3.24,15.46,1.89
CMP07117,Campaign_7117,Adidas,Food,INF086,Influencer_147,Mega,Facebook,Gen Z,2024-03-18,2820091,986039,1397101,68993,7313,3667,23756,5113,177939,586046,79973,8.11,229.35,21.52,2.22
CMP07118,Campaign_7118,Samsung,Travel,INF185,Influencer_22,Mega,YouTube,Adults,2025-09-28,3578788,2511992,4718280,247257,30250,19394,245000,41486,68754,176805,296901,11.82,157.16,16.93,0.23
CMP07119,Campaign_7119,Boat,Gaming,INF253,Influencer_115,Mega,X,Gen Z,2024-09-07,3357393,1275588,2537101,46774,8087,425,118392,14784,282461,495668,55286,4.33,75.48,12.49,5.11
CMP07120,Campaign_7120,Adidas,Electronics,INF205,Influencer_253,Mega,X,Professionals,2025-10-26,1115894,1092109,1356580,121031,4094,607,175850,11936,384873,749269,125732,11.51,94.68,6.79,3.06
CMP07121,Campaign_7121,Boat,Beauty,INF244,Influencer_162,Macro,Instagram,Adults,2025-03-28,531591,229116,410939,8556,889,481,38650,10882,464914,958353,9926,4.33,106.14,28.16,46.84
CMP07122,Campaign_7122,Nykaa,Beauty,INF033,Influencer_29,Mega,X,Adults,2024-09-04,4830653,1345721,2307809,117169,264,5556,260186,35777,243092,406662,122989,9.14,67.29,13.75,1.98
CMP07123,Campaign_7123,Puma,Food,INF268,Influencer_40,Macro,Facebook,Gen Z,2024-09-14,809086,299499,348299,14295,1941,17,9385,153,285381,251377,16253,5.43,-11.92,1.63,17.56
CMP07124,Campaign_7124,Nykaa,Fitness,INF150,Influencer_45,Mega,X,Professionals,2025-11-16,3159699,1320746,1979923,56066,7866,2251,71496,14797,75313,138415,66183,5.01,83.79,20.7,1.14
CMP07125,Campaign_7125,Nike,Beauty,INF064,Influencer_182,Mega,X,Adults,2025-07-25,1313620,922075,1143407,106095,21149,9324,1438,197,283718,978049,136568,14.81,244.73,13.7,2.08
CMP07126,Campaign_7126,Sony,Food,INF096,Influencer_295,Mega,Instagram,Millennials,2025-02-15,1857923,421578,547114,15019,2907,999,41255,7837,481755,1158568,18925,4.49,140.49,19.0,25.46
CMP07127,Campaign_7127,Sony,Fitness,INF224,Influencer_34,Mega,Facebook,Professionals,2024-09-26,1949814,1506180,2842785,180466,10012,7510,159385,11005,297627,984559,197988,13.15,230.8,6.9,1.5
CMP07128,Campaign_7128,Zara,Gaming,INF117,Influencer_182,Mega,X,Gen Z,2024-02-16,4737477,2829886,2978736,245262,27681,23766,19487,4263,246248,299105,296709,10.48,21.46,21.88,0.83
CMP07129,Campaign_7129,Boat,Fashion,INF014,Influencer_153,Mega,X,Professionals,2025-04-05,2334222,489500,624585,11988,77,29,11478,543,253245,750208,12094,2.47,196.24,4.73,20.94
CMP07130,Campaign_7130,Samsung,Travel,INF273,Influencer_30,Macro,X,Adults,2025-03-16,671049,389198,539668,33364,4447,1699,17365,2062,492984,506348,39510,10.15,2.71,11.87,12.48
CMP07131,Campaign_7131,Mamaearth,Beauty,INF172,Influencer_200,Mega,TikTok,Professionals,2025-09-28,2671158,677884,1098616,30359,338,1988,71483,5030,455106,1306738,32685,4.82,187.13,7.04,13.92
CMP07132,Campaign_7132,Nike,Fitness,INF219,Influencer_93,Mega,TikTok,Professionals,2024-10-15,4723770,1446058,2694526,132486,10626,7208,252928,62674,149074,411646,150320,10.4,176.14,24.78,0.99
CMP07133,Campaign_7133,Boat,Travel,INF275,Influencer_135,Mega,TikTok,Millennials,2025-05-21,2865604,1885354,3211717,42622,4921,3209,14286,4078,180102,479270,50752,2.69,166.11,28.55,3.55
CMP07134,Campaign_7134,Boat,Fashion,INF223,Influencer_281,Macro,TikTok,Professionals,2025-03-29,353433,287107,318786,13141,116,1172,28121,4176,91531,135093,14429,5.03,47.59,14.85,6.34
CMP07135,Campaign_7135,Apple,Travel,INF115,Influencer_132,Macro,Instagram,Gen Z,2025-10-14,521922,166339,174140,8809,890,498,27526,59,224566,617646,10197,6.13,175.04,0.21,22.02
CMP07136,Campaign_7136,Samsung,Fitness,INF070,Influencer_124,Mega,Instagram,Adults,2024-08-25,2101018,593656,975115,60409,4487,3901,7001,306,212135,180397,68797,11.59,-14.96,4.37,3.08
CMP07137,Campaign_7137,Puma,Electronics,INF074,Influencer_121,Mega,TikTok,Adults,2025-02-17,4926053,1793759,3371886,102585,16266,2882,203560,47809,189242,339681,121733,6.79,79.5,23.49,1.55
CMP07138,Campaign_7138,Puma,Food,INF075,Influencer_173,Mega,YouTube,Gen Z,2025-07-15,3751047,1258156,1968109,126952,15441,3063,61376,4369,84869,77937,145456,11.56,-8.17,7.12,0.58
CMP07139,Campaign_7139,Sony,Gaming,INF075,Influencer_146,Mega,X,Gen Z,2024-01-16,2582420,1382552,1402692,52319,10234,2844,35643,10288,430965,435566,65397,4.73,1.07,28.86,6.59
CMP07140,Campaign_7140,Sony,Electronics,INF098,Influencer_146,Mega,Facebook,Adults,2024-12-05,1846630,643819,911270,29235,2302,2619,70577,3314,133322,279983,34156,5.31,110.01,4.7,3.9
CMP07141,Campaign_7141,Sony,Fashion,INF029,Influencer_204,Mega,X,Gen Z,2025-05-22,2698902,1646376,1858554,157062,15238,5891,96275,26221,350813,542633,178191,10.82,54.68,27.24,1.97
CMP07142,Campaign_7142,Boat,Electronics,INF089,Influencer_92,Mega,TikTok,Gen Z,2025-05-19,2585656,1547503,2495299,164934,18093,5359,179817,22653,36412,117058,188386,12.17,221.48,12.6,0.19
CMP07143,Campaign_7143,Zara,Food,INF070,Influencer_10,Mega,Instagram,Millennials,2025-10-30,4231714,2183108,3774384,165245,11118,15930,252142,17473,239841,732638,192293,8.81,205.47,6.93,1.25
CMP07144,Campaign_7144,Nykaa,Travel,INF124,Influencer_254,Mega,X,Professionals,2025-01-07,4749674,1264557,1352785,20338,2704,590,52136,12457,242420,503307,23632,1.87,107.62,23.89,10.26
